100 8910
78 41 7
78 39 10
78 53 10
78 99 2
78 47 3
78 52 4
78 27 4
78 54 1
78 97 9
78 43 3
78 63 7
78 36 3
78 61 9
78 66 2
78 79 8
78 58 8
78 16 3
78 86 2
78 51 6
78 76 2
78 5 6
78 49 3
78 4 5
78 7 6
78 32 5
78 28 8
78 67 5
78 68 2
78 91 6
78 12 5
78 37 3
78 35 9
78 77 1
78 81 10
78 15 5
78 75 10
78 23 10
78 80 5
78 93 9
78 40 5
78 87 8
78 3 9
78 73 8
78 82 1
78 46 1
78 18 4
78 70 7
78 48 1
78 34 3
78 22 9
78 62 7
78 90 7
78 30 4
78 33 7
78 85 3
78 8 8
79 6 3
79 70 3
79 65 9
79 18 2
79 92 6
79 5 9
79 87 1
79 71 1
79 44 5
79 30 8
79 85 4
79 62 3
79 46 5
79 40 4
79 74 2
79 20 1
79 61 10
79 60 6
79 73 6
79 19 6
79 91 1
79 17 6
79 90 9
79 98 4
79 39 8
79 63 3
79 56 8
79 64 10
79 88 6
79 57 5
79 9 6
79 83 3
79 15 3
79 35 8
79 42 3
79 77 4
79 80 10
79 72 4
79 75 6
79 38 4
79 23 3
79 51 9
79 45 1
79 99 4
79 67 8
79 29 5
79 34 9
79 95 10
79 10 6
79 58 3
79 96 7
79 11 2
79 82 5
79 26 10
79 59 9
79 22 10
79 4 4
79 12 6
79 31 3
79 54 3
79 89 3
79 41 1
79 81 2
79 48 7
79 93 5
79 76 3
79 3 6
79 33 2
79 2 10
79 25 1
79 0 7
79 47 5
79 52 6
79 36 7
79 94 8
79 21 9
79 86 6
79 68 1
79 7 5
79 43 10
79 8 8
79 69 7
79 49 9
79 97 6
79 53 7
79 66 6
79 37 6
80 48 8
80 50 6
80 24 4
80 9 10
80 93 9
80 86 6
80 1 8
80 59 9
80 81 5
80 30 6
80 87 8
80 2 2
80 40 10
80 71 2
80 77 1
80 69 3
80 83 8
80 78 4
80 52 5
80 72 10
80 65 5
80 8 1
80 6 7
80 26 4
80 43 8
80 58 1
80 45 8
80 33 6
80 54 5
80 23 3
80 89 3
80 60 6
80 44 9
80 84 3
80 64 8
80 10 5
80 53 7
80 11 1
80 82 8
80 31 9
80 5 2
80 37 8
80 39 8
80 38 8
80 63 4
80 34 4
80 61 3
80 22 4
80 41 4
80 66 2
80 42 5
80 98 10
80 20 7
80 27 1
80 36 8
80 7 8
80 76 4
80 47 10
80 3 4
80 85 8
80 32 10
80 70 10
80 88 2
80 55 8
80 74 1
80 94 5
80 97 2
80 95 3
80 28 10
80 15 1
80 18 5
80 21 10
80 57 10
80 56 7
80 4 8
80 46 4
80 51 10
80 91 3
80 35 10
80 19 7
80 49 2
80 68 5
80 73 7
81 79 9
81 2 8
81 34 4
81 40 1
81 17 2
81 76 4
81 98 8
81 39 2
81 47 3
81 9 2
81 44 10
81 8 6
81 24 2
81 38 9
81 99 6
81 36 4
81 57 2
81 90 4
81 54 4
81 70 3
81 73 10
81 55 3
81 29 7
81 92 3
81 43 8
81 35 3
81 27 8
81 56 3
81 23 1
81 22 4
81 65 3
81 1 5
81 41 2
81 75 8
81 77 2
81 37 9
81 74 3
81 97 10
81 16 9
81 89 2
81 68 3
81 45 8
81 62 5
81 25 6
81 13 1
81 84 2
81 11 2
81 5 9
81 50 1
81 60 5
81 51 6
81 87 2
81 48 6
81 85 9
81 72 3
81 15 6
81 6 5
81 46 10
81 14 2
81 21 9
81 58 7
81 10 1
81 30 10
81 66 1
81 33 4
81 4 4
81 63 10
81 67 7
81 12 3
81 28 7
81 93 10
81 94 7
81 64 4
81 26 4
81 19 9
81 88 2
81 52 8
81 95 7
81 49 6
81 96 4
81 69 10
81 31 5
81 78 10
81 32 8
81 91 9
81 80 4
81 71 2
81 82 9
82 20 10
82 31 2
82 75 2
82 96 9
82 25 6
82 92 10
82 94 3
82 69 3
82 51 10
82 58 9
82 39 3
82 52 5
82 19 3
82 93 6
82 79 1
82 71 5
82 36 1
82 48 6
82 80 2
82 42 5
82 78 5
82 9 1
82 57 4
82 70 3
82 18 3
82 11 3
82 97 9
82 38 2
82 66 2
82 87 4
82 99 2
82 23 6
82 72 10
82 59 8
82 49 9
82 6 8
82 47 7
82 34 7
82 35 4
82 81 10
82 68 6
82 65 4
82 86 5
82 32 5
82 60 6
82 77 2
82 74 8
82 61 1
82 56 5
82 3 7
82 85 2
82 14 6
82 50 7
82 1 3
82 40 1
82 62 4
82 26 9
82 12 1
82 90 10
82 76 5
82 83 9
82 55 2
82 43 2
82 10 8
82 67 3
82 4 8
82 13 8
82 33 2
82 28 1
82 37 4
82 24 4
82 8 3
82 91 4
82 30 7
82 17 7
82 29 1
82 53 7
82 89 8
82 73 8
82 45 6
82 21 1
82 0 8
82 46 8
82 95 5
82 27 7
82 84 5
83 46 10
83 48 5
83 62 2
83 69 10
83 75 6
83 81 6
83 17 3
83 28 8
83 80 3
83 52 10
83 32 10
83 57 1
83 54 7
83 99 5
83 64 8
83 29 2
83 7 2
83 23 8
83 97 2
83 34 5
83 18 7
83 37 2
83 74 4
83 16 4
83 33 2
83 0 3
83 1 5
83 35 2
83 11 5
83 68 2
83 51 10
83 41 10
83 31 7
83 22 1
83 94 4
83 50 9
83 2 8
83 19 5
83 26 9
83 58 4
83 39 10
83 91 4
83 82 6
83 4 6
83 24 2
83 70 1
83 49 5
83 86 2
83 13 5
83 45 9
83 88 4
83 78 9
83 14 1
83 87 1
83 76 2
83 5 2
83 25 7
83 30 8
83 38 2
83 92 2
83 77 5
83 72 1
83 73 8
83 9 4
83 98 2
83 66 3
83 42 9
83 53 6
83 21 5
83 90 3
83 43 8
83 40 1
83 20 8
83 10 10
83 67 4
83 47 3
83 89 5
83 36 10
83 96 10
83 63 7
83 71 9
83 8 7
83 6 8
83 61 9
83 85 1
83 65 8
83 12 8
84 78 6
84 38 8
84 20 10
84 79 2
84 10 3
84 3 9
84 74 8
84 18 7
84 53 7
84 28 5
84 93 4
84 80 8
84 29 8
84 17 2
84 26 5
84 83 3
84 49 6
84 48 4
84 69 8
84 76 4
84 55 8
84 59 4
84 6 3
84 64 1
84 7 4
84 21 1
84 37 9
84 14 8
84 85 8
84 70 4
84 65 4
84 32 10
84 36 5
84 71 9
84 95 5
84 23 9
84 2 6
84 88 8
84 73 10
84 33 5
84 91 10
84 56 9
84 22 1
84 1 6
84 54 10
84 62 5
84 39 7
84 41 4
84 27 8
84 94 8
84 47 2
84 11 4
84 86 4
84 46 7
84 45 10
84 63 3
84 16 1
84 52 6
84 42 7
84 43 6
84 58 6
84 25 9
84 98 1
84 99 5
84 5 8
84 92 2
84 57 10
84 66 9
84 31 1
84 0 4
84 81 5
84 77 7
84 44 3
84 82 6
84 61 8
84 34 7
84 9 2
84 40 2
84 97 3
84 13 3
84 60 9
84 35 4
84 90 7
84 50 9
84 30 2
84 68 9
84 19 5
84 87 8
84 96 4
84 67 2
84 89 2
84 12 1
85 55 2
85 79 9
85 93 10
85 26 1
85 6 6
85 25 10
85 60 10
85 56 7
85 63 2
85 41 7
85 19 5
85 92 10
85 11 8
85 97 5
85 23 1
85 28 3
85 20 2
85 5 7
85 96 2
85 75 6
85 48 9
85 30 10
85 86 1
85 91 4
85 42 5
85 65 1
85 77 5
85 99 6
85 49 5
85 59 2
85 38 9
85 57 9
85 70 4
85 7 10
85 69 2
85 90 3
85 64 8
85 89 10
85 9 4
85 12 7
85 1 4
85 83 10
85 31 9
85 47 10
85 62 3
85 33 5
85 40 10
85 34 9
85 74 10
85 32 5
85 10 8
85 52 8
85 15 2
85 82 2
85 81 10
85 71 8
85 13 9
85 24 3
85 16 2
85 66 6
85 68 8
85 72 1
85 88 8
85 50 1
85 45 3
85 61 2
85 29 8
85 95 8
85 14 1
85 78 1
85 73 5
85 8 5
85 36 8
85 4 3
85 18 2
85 2 3
85 87 3
85 84 2
85 53 6
85 44 1
85 51 5
85 76 8
85 22 2
85 21 5
85 3 4
85 58 3
86 65 2
86 26 10
86 97 5
86 37 10
86 25 8
86 58 4
86 18 1
86 36 9
86 72 6
86 31 10
86 56 10
86 67 7
86 91 1
86 12 4
86 42 7
86 11 8
86 43 1
86 15 7
86 98 10
86 49 5
86 3 1
86 57 3
86 85 8
86 40 10
86 33 8
86 82 10
86 87 6
86 48 9
86 71 6
86 39 7
86 34 9
86 68 1
86 80 1
86 45 3
86 88 7
86 13 5
86 81 1
86 83 10
86 90 7
86 55 6
86 47 8
86 93 3
86 38 7
86 23 10
86 19 5
86 14 6
86 51 3
86 28 3
86 8 7
86 7 1
86 78 8
86 29 9
86 75 1
86 61 1
86 17 2
86 69 6
86 76 1
86 79 5
86 10 9
86 84 10
86 66 9
86 2 3
86 59 10
86 35 8
86 95 5
86 94 2
86 73 8
86 46 1
86 0 2
86 24 6
86 74 8
86 99 2
86 30 8
86 77 10
86 27 8
86 16 7
86 6 10
86 52 8
86 96 6
86 41 10
86 20 9
86 9 10
86 70 1
86 50 10
86 92 6
86 89 7
87 47 6
87 42 1
87 85 8
87 90 8
87 95 1
87 62 10
87 25 8
87 72 6
87 27 1
87 54 10
87 81 8
87 59 7
87 4 1
87 1 10
87 32 6
87 49 9
87 31 9
87 74 4
87 23 8
87 99 5
87 6 3
87 36 6
87 14 3
87 26 6
87 50 8
87 2 1
87 41 2
87 69 3
87 61 8
87 73 7
87 35 9
87 68 10
87 71 6
87 76 2
87 15 8
87 8 6
87 65 6
87 66 1
87 7 2
87 13 6
87 24 8
87 39 4
87 79 2
87 96 1
87 17 6
87 30 3
87 93 2
87 98 6
87 5 8
87 20 7
87 0 2
87 91 6
87 60 1
87 56 3
87 43 8
87 80 4
87 10 8
87 19 8
87 58 10
87 55 5
87 51 3
87 52 4
87 86 3
87 82 1
87 92 5
87 48 7
87 33 2
87 63 9
87 29 6
87 22 9
87 75 10
87 18 8
87 11 3
87 16 8
87 53 10
87 12 8
87 34 9
87 3 2
87 9 5
87 78 1
87 94 5
87 21 6
87 57 6
87 88 4
87 46 4
87 83 9
87 37 8
87 70 3
88 35 6
88 99 7
88 44 3
88 81 5
88 96 2
88 4 6
88 29 9
88 78 4
88 25 7
88 73 1
88 72 8
88 32 2
88 1 1
88 64 2
88 98 9
88 48 1
88 5 7
88 6 7
88 46 7
88 70 2
88 10 3
88 38 9
88 18 3
88 57 2
88 58 1
88 37 9
88 7 3
88 19 7
88 76 3
88 22 10
88 71 6
88 68 10
88 53 2
88 23 3
88 28 8
88 79 4
88 97 9
88 49 7
88 61 5
88 95 1
88 93 10
88 87 5
88 16 8
88 41 1
88 59 6
88 65 3
88 14 4
88 86 2
88 52 9
88 62 2
88 89 3
88 2 1
88 83 9
88 43 10
88 63 1
88 34 8
88 67 5
88 80 8
88 55 1
88 74 4
88 84 9
88 12 5
88 8 7
88 24 10
88 33 6
88 69 4
88 9 7
88 13 3
88 3 8
88 77 1
88 40 1
88 27 6
88 30 3
88 20 2
88 75 2
88 56 8
88 60 3
88 54 4
88 0 4
88 82 6
88 51 7
88 11 1
88 92 5
88 85 3
88 66 8
88 39 5
88 26 8
88 31 6
89 91 9
89 20 3
89 58 1
89 98 6
89 84 10
89 62 10
89 34 6
89 4 9
89 1 6
89 78 10
89 10 3
89 15 9
89 65 6
89 74 8
89 39 8
89 22 4
89 45 7
89 12 4
89 54 5
89 92 1
89 13 5
89 85 5
89 88 2
89 18 5
89 28 3
89 99 5
89 73 10
89 35 10
89 68 6
89 59 5
89 23 10
89 0 10
89 42 6
89 49 10
89 47 3
89 21 6
89 79 3
89 36 8
89 46 10
89 19 6
89 38 9
89 81 7
89 53 6
89 96 6
89 83 5
89 93 6
89 70 10
89 50 6
89 60 2
89 90 10
89 57 8
89 87 5
89 16 8
89 75 5
89 31 10
89 41 2
89 64 8
89 40 7
89 33 3
89 2 5
89 94 2
89 37 10
89 5 1
89 67 3
89 11 3
89 32 1
89 76 8
89 61 10
89 63 2
89 86 2
89 25 10
89 55 9
89 29 3
89 80 2
89 82 3
89 6 7
89 14 5
89 17 8
89 77 3
89 52 9
89 7 10
89 43 5
89 48 10
89 9 8
89 26 8
89 56 6
89 27 2
89 3 5
89 69 1
90 86 2
90 17 5
90 30 5
90 35 7
90 63 2
90 85 7
90 40 9
90 75 3
90 58 7
90 46 10
90 69 2
90 6 9
90 59 3
90 14 3
90 42 8
90 10 10
90 93 1
90 91 10
90 94 5
90 47 5
90 84 4
90 25 8
90 52 9
90 39 9
90 82 8
90 55 4
90 50 9
90 9 4
90 34 2
90 97 9
90 3 9
90 38 4
90 66 3
90 24 8
90 74 10
90 8 6
90 33 10
90 13 10
90 89 1
90 99 1
90 62 6
90 77 2
90 87 7
90 36 2
90 80 9
90 78 2
90 41 7
90 49 3
90 65 1
90 79 5
90 64 9
90 22 5
90 43 7
90 37 3
90 2 3
90 73 7
90 32 9
90 96 5
90 31 3
90 60 9
90 12 10
90 51 9
90 29 2
90 95 5
90 48 4
90 81 5
90 44 7
90 88 3
90 11 5
90 45 7
90 72 4
90 83 4
90 71 3
90 54 2
90 26 1
90 68 5
90 7 5
90 98 2
90 20 8
90 0 10
90 4 5
90 21 9
90 61 6
90 19 10
90 27 1
90 57 7
90 70 4
90 23 7
90 1 5
90 16 10
90 92 5
90 53 1
91 13 9
91 9 8
91 16 2
91 28 10
91 63 8
91 89 5
91 55 7
91 75 5
91 29 6
91 22 6
91 86 9
91 21 6
91 93 10
91 66 8
91 27 5
91 5 1
91 50 1
91 70 6
91 87 7
91 60 1
91 54 6
91 42 2
91 48 7
91 12 6
91 78 5
91 76 1
91 47 1
91 33 6
91 40 7
91 61 5
91 56 6
91 46 1
91 71 1
91 53 4
91 7 7
91 36 9
91 11 6
91 90 7
91 51 8
91 19 5
91 43 10
91 18 5
91 72 3
91 52 7
91 6 1
91 24 10
91 2 10
91 31 10
91 99 10
91 77 3
91 41 6
91 3 3
91 49 6
91 62 6
91 92 9
91 10 2
91 81 4
91 64 1
91 83 4
91 34 7
91 14 9
91 95 2
91 59 6
91 44 4
91 39 3
91 4 10
91 23 3
91 25 3
91 17 10
91 84 9
91 58 7
91 45 10
91 57 1
91 82 4
91 88 6
91 97 2
91 30 8
91 68 2
91 35 2
91 98 6
91 74 5
91 8 3
91 67 8
91 20 2
91 69 4
91 37 1
91 65 4
92 42 10
92 16 10
92 9 10
92 21 3
92 31 5
92 2 9
92 44 10
92 6 9
92 74 5
92 61 5
92 35 8
92 53 6
92 23 8
92 96 3
92 93 1
92 40 1
92 65 9
92 19 9
92 95 6
92 80 2
92 48 9
92 7 4
92 83 8
92 13 2
92 79 9
92 88 10
92 98 4
92 43 6
92 97 9
92 29 9
92 56 6
92 51 7
92 82 5
92 28 8
92 55 10
92 24 3
92 37 10
92 57 3
92 58 5
92 22 2
92 17 7
92 86 10
92 39 7
92 70 1
92 27 6
92 90 8
92 87 3
92 71 4
92 4 10
92 5 9
92 34 5
92 11 6
92 46 2
92 77 10
92 8 1
92 10 10
92 1 8
92 76 2
92 64 4
92 84 4
92 72 8
92 14 1
92 81 10
92 73 10
92 41 6
92 54 9
92 91 10
92 0 3
92 99 4
92 45 2
92 33 10
92 47 4
92 52 7
92 32 8
92 68 9
92 67 6
92 59 2
92 3 3
92 94 2
92 30 3
92 69 10
92 26 2
92 63 2
92 66 5
92 78 10
92 85 4
92 25 10
92 38 2
92 20 6
93 82 10
93 28 3
93 98 6
93 30 6
93 21 2
93 49 8
93 34 2
93 77 6
93 66 5
93 56 1
93 45 8
93 5 7
93 53 10
93 54 1
93 17 9
93 88 3
93 46 8
93 38 7
93 71 9
93 3 6
93 90 7
93 11 6
93 85 9
93 60 8
93 41 10
93 4 10
93 89 1
93 2 3
93 94 6
93 95 4
93 72 3
93 91 5
93 8 9
93 24 1
93 92 1
93 0 6
93 86 1
93 13 10
93 22 2
93 80 10
93 48 6
93 64 7
93 25 10
93 19 5
93 81 4
93 57 9
93 79 9
93 29 8
93 10 8
93 68 8
93 67 4
93 18 2
93 78 1
93 6 8
93 26 4
93 32 1
93 51 2
93 62 6
93 44 3
93 43 6
93 96 2
93 65 5
93 74 10
93 12 9
93 40 8
93 70 7
93 87 2
93 15 8
93 9 8
93 7 5
93 42 6
93 20 7
93 75 4
93 14 7
93 37 1
93 59 5
93 33 9
93 16 2
93 61 8
93 1 8
93 35 8
93 27 7
93 39 7
93 83 3
93 58 9
93 50 9
93 84 8
93 55 7
93 73 9
93 69 7
93 52 3
93 23 6
93 99 8
93 63 5
93 76 7
94 16 2
94 61 3
94 24 5
94 33 4
94 76 5
94 82 1
94 45 10
94 98 10
94 43 8
94 75 9
94 66 10
94 70 8
94 81 2
94 83 5
94 80 4
94 27 4
94 7 5
94 19 6
94 25 1
94 71 9
94 20 9
94 14 7
94 59 1
94 77 3
94 35 4
94 62 7
94 89 6
94 3 10
94 5 9
94 57 5
94 30 8
94 65 7
94 58 9
94 49 8
94 97 6
94 93 6
94 99 6
94 63 3
94 28 2
94 47 7
94 68 1
94 60 7
94 36 2
94 74 10
94 13 2
94 55 7
94 40 1
94 31 8
94 85 4
94 6 4
94 53 5
94 23 7
94 56 3
94 4 6
94 32 4
94 38 7
94 0 2
94 88 10
94 51 1
94 79 5
94 29 8
94 69 9
94 54 1
94 44 8
94 39 10
94 67 10
94 10 4
94 52 10
94 96 6
94 22 6
94 50 6
94 72 3
94 37 1
94 26 8
94 64 3
94 92 9
94 11 4
94 95 3
94 17 6
94 2 1
94 87 6
94 9 2
94 12 7
94 15 2
94 73 7
94 90 7
94 41 1
94 1 10
94 86 6
94 48 8
95 71 8
95 75 9
95 10 10
95 9 5
95 81 6
95 82 10
95 5 7
95 78 6
95 36 10
95 63 4
95 16 7
95 61 10
95 21 2
95 0 5
95 50 5
95 13 5
95 83 2
95 42 1
95 28 1
95 27 2
95 30 7
95 74 5
95 70 5
95 68 6
95 60 4
95 65 2
95 8 1
95 97 9
95 15 4
95 55 9
95 37 5
95 64 8
95 35 1
95 91 7
95 66 1
95 69 2
95 51 8
95 53 2
95 84 7
95 24 9
95 17 3
95 54 10
95 92 9
95 48 4
95 6 1
95 99 7
95 49 5
95 31 4
95 76 6
95 88 7
95 4 7
95 93 1
95 1 3
95 85 1
95 56 3
95 12 5
95 96 1
95 3 8
95 7 4
95 40 10
95 2 1
95 19 7
95 57 6
95 79 6
95 45 7
95 67 9
95 22 9
95 72 10
95 52 7
95 32 7
95 26 8
95 38 5
95 59 2
95 87 7
95 29 1
95 80 9
95 90 7
95 86 2
95 44 5
95 23 2
95 20 6
95 89 8
95 47 10
95 98 9
95 34 9
95 77 5
95 43 2
96 14 6
96 19 10
96 84 5
96 47 2
96 55 3
96 98 1
96 39 1
96 5 4
96 77 1
96 67 2
96 75 1
96 38 5
96 99 10
96 33 5
96 54 4
96 71 4
96 42 7
96 70 10
96 36 2
96 25 7
96 40 2
96 52 6
96 13 5
96 74 10
96 22 2
96 9 4
96 4 2
96 18 7
96 79 6
96 66 3
96 15 4
96 72 5
96 56 3
96 41 5
96 24 6
96 2 10
96 76 2
96 95 3
96 87 1
96 46 4
96 61 4
96 49 8
96 48 2
96 92 5
96 11 6
96 43 4
96 28 6
96 80 6
96 12 2
96 82 4
96 34 10
96 31 3
96 90 1
96 81 4
96 26 1
96 20 6
96 63 4
96 30 2
96 16 8
96 3 5
96 50 4
96 68 4
96 23 3
96 32 3
96 89 9
96 58 9
96 65 4
96 88 9
96 44 4
96 78 3
96 83 10
96 45 3
96 17 9
96 21 8
96 86 10
96 64 5
96 69 8
96 29 5
96 93 6
96 27 2
96 7 2
96 1 7
96 91 7
96 8 1
96 10 6
96 53 2
97 80 6
97 31 6
97 94 5
97 40 6
97 66 2
97 4 6
97 69 4
97 86 9
97 18 10
97 8 9
97 15 10
97 22 2
97 16 3
97 34 4
97 96 1
97 19 4
97 20 6
97 62 2
97 27 2
97 64 1
97 0 1
97 98 9
97 59 10
97 99 3
97 67 6
97 71 2
97 78 3
97 56 8
97 3 5
97 51 3
97 43 5
97 48 8
97 49 1
97 65 8
97 26 5
97 29 2
97 83 9
97 42 3
97 89 1
97 50 10
97 21 1
97 9 5
97 73 8
97 75 7
97 5 4
97 58 4
97 92 8
97 70 6
97 25 2
97 63 6
97 2 7
97 68 9
97 55 3
97 74 6
97 10 5
97 45 2
97 81 3
97 38 3
97 44 4
97 53 1
97 93 4
97 7 6
97 17 9
97 13 10
97 57 4
97 61 10
97 76 1
97 88 8
97 77 6
97 60 2
97 36 9
97 1 3
97 54 1
97 87 5
97 6 8
97 91 4
97 72 9
97 28 2
97 79 7
97 32 9
97 90 3
97 85 4
97 35 5
97 23 4
97 14 3
97 37 8
97 41 3
97 11 1
97 39 9
97 12 2
97 52 3
97 46 1
97 33 5
98 17 7
98 78 2
98 3 9
98 34 9
98 16 8
98 22 2
98 64 1
98 49 6
98 65 1
98 51 1
98 21 9
98 30 1
98 72 6
98 41 4
98 99 8
98 91 7
98 76 5
98 13 4
98 39 4
98 62 4
98 54 1
98 38 7
98 58 1
98 23 4
98 75 7
98 4 2
98 43 6
98 50 5
98 37 10
98 33 10
98 57 1
98 60 4
98 48 10
98 84 2
98 94 2
98 70 2
98 11 10
98 81 1
98 79 5
98 45 8
98 68 7
98 77 6
98 89 6
98 25 1
98 20 3
98 36 5
98 90 9
98 26 8
98 18 3
98 1 4
98 14 9
98 44 6
98 19 3
98 7 10
98 66 9
98 80 10
98 52 6
98 67 4
98 55 3
98 96 7
98 69 6
98 73 10
98 97 6
98 2 1
98 86 7
98 74 9
98 9 5
98 0 4
98 56 10
98 10 4
98 61 2
98 15 2
98 29 7
98 83 1
98 82 9
98 63 1
98 31 3
98 85 1
98 28 4
98 27 3
98 87 4
98 6 3
98 93 10
98 40 3
98 92 5
98 5 10
98 24 1
98 53 4
98 32 7
99 33 10
99 70 2
99 66 5
99 94 5
99 32 4
99 80 10
99 24 2
99 96 6
99 45 10
99 89 6
99 13 1
99 84 9
99 12 10
99 31 2
99 41 4
99 62 6
99 29 10
99 67 2
99 72 8
99 19 2
99 3 10
99 1 3
99 38 2
99 60 8
99 95 2
99 34 8
99 59 8
99 55 7
99 16 1
99 78 5
99 49 8
99 47 7
99 17 5
99 64 3
99 4 9
99 81 6
99 42 9
99 86 2
99 35 5
99 57 5
99 26 2
99 18 5
99 36 1
99 71 3
99 22 4
99 58 9
99 97 9
99 14 7
99 20 3
99 98 1
99 0 6
99 21 2
99 73 10
99 7 10
99 69 9
99 51 10
99 50 3
99 52 1
99 82 4
99 27 7
99 6 3
99 83 2
99 44 4
99 9 3
99 43 9
99 79 3
99 30 5
99 23 1
99 90 9
99 85 4
99 10 8
99 75 7
99 87 1
99 53 1
99 28 1
99 46 6
99 77 9
99 56 4
99 5 7
99 61 9
99 68 9
99 74 3
99 8 9
99 54 8
99 91 4
99 93 1
99 48 4
99 37 6
99 63 7
99 40 1
99 25 8
